,Unnamed: 0,Source,Date,Program Name,Time,Duration,Has Transcript,Transcript,Unavailable link,Unavailable reason,video_link
10,14,BBC1 London,6-jul-2015,BBC London News,13:30,15 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A4D925D?bcast=115976539,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A4D925D-BBC-London-News-2015-07-06T123000Z-BBC1-London.mp4/index.m3u8
11,16,BBC1 London,6-jul-2015,BBC London News,18:30,30 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A4D925A?bcast=115977224,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A4D925A-BBC-London-News-2015-07-06T173000Z-BBC1-London.mp4/index.m3u8
12,18,BBC1 London,6-jul-2015,BBC London News,22:30,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A4D9257?bcast=116059428,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A4D9257-BBC-London-News-2015-07-06T213000Z-BBC1-London.mp4/index.m3u8
13,19,BBC1 London,3-jul-2015,BBC News,00:25,335 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A3C7F39?bcast=115955534,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A3C7F39-BBC-News-2015-07-03T232500Z-BBC1-London.mp4/index.m3u8
14,21,BBC1 London,3-jul-2015,BBC London News,13:30,15 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A3F794E?bcast=115958095,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A3F794E-BBC-London-News-2015-07-03T123000Z-BBC1-London.mp4/index.m3u8
15,23,BBC1 London,3-jul-2015,BBC London News,18:30,30 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A3F794B?bcast=115958771,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A3F794B-BBC-London-News-2015-07-03T173000Z-BBC1-London.mp4/index.m3u8
16,25,BBC1 London,3-jul-2015,BBC London News,22:25,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A3F7948?bcast=115959270,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A3F7948-BBC-London-News-2015-07-03T212500Z-BBC1-London.mp4/index.m3u8
17,26,BBC1 London,1-jul-2015,BBC News,01:20,280 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A3C7E8E?bcast=116018381,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A3C7E8E-BBC-News-2015-07-01T002000Z-BBC1-London.mp4/index.m3u8
18,28,BBC1 London,1-jul-2015,BBC London News,13:30,15 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A3F7919?bcast=115945656,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A3F7919-BBC-London-News-2015-07-01T123000Z-BBC1-London.mp4/index.m3u8
19,30,BBC1 London,1-jul-2015,BBC London News,18:30,30 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A3F7916?bcast=115946302,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A3F7916-BBC-London-News-2015-07-01T173000Z-BBC1-London.mp4/index.m3u8
